atom_id,atom_name,domain_family,risk_score,risk_tier,review_priority,risk_reasons,structural_status,semantic_status,max_reviewable_verdict
ageoa.institutional_quant_engine.evt_model.fit_gpd_tail@ageoa/institutional_quant_engine/evt_model/atoms.py:18,ageoa.institutional_quant_engine.evt_model.fit_gpd_tail,institutional_quant_engine,36,medium,review_later,RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_UPSTREAM_UNMAPPED,pass,unknown,acceptable_with_limits
ageoa.institutional_quant_engine.supply_chain.propagate_supply_shock@ageoa/institutional_quant_engine/supply_chain/atoms.py:20,ageoa.institutional_quant_engine.supply_chain.propagate_supply_shock,institutional_quant_engine,36,medium,review_later,RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_UPSTREAM_UNMAPPED,pass,unknown,acceptable_with_limits
ageoa.institutional_quant_engine.triangular_arbitrage.detect_triangular_arbitrage@ageoa/institutional_quant_engine/triangular_arbitrage/atoms.py:17,ageoa.institutional_quant_engine.triangular_arbitrage.detect_triangular_arbitrage,institutional_quant_engine,36,medium,review_later,RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_UPSTREAM_UNMAPPED,pass,unknown,acceptable_with_limits
ageoa.institutional_quant_engine.wash_trade.detect_wash_trade_rings@ageoa/institutional_quant_engine/wash_trade/atoms.py:20,ageoa.institutional_quant_engine.wash_trade.detect_wash_trade_rings,institutional_quant_engine,36,medium,review_later,RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_UPSTREAM_UNMAPPED,pass,fail,misleading
ageoa.mcmc_foundational.advancedhmc.integrator.hamiltonianphasepointtransition@ageoa/mcmc_foundational/advancedhmc/integrator/atoms.py:45,ageoa.mcmc_foundational.advancedhmc.integrator.hamiltonianphasepointtransition,mcmc_foundational,36,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.mcmc_foundational.advancedhmc.integrator.temperingfactorcomputation@ageoa/mcmc_foundational/advancedhmc/integrator/atoms.py:20,ageoa.mcmc_foundational.advancedhmc.integrator.temperingfactorcomputation,mcmc_foundational,36,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.mcmc_foundational.kthohr_mcmc.aees.metropolishastingstransitionkernel@ageoa/mcmc_foundational/kthohr_mcmc/aees/atoms.py:22,ageoa.mcmc_foundational.kthohr_mcmc.aees.metropolishastingstransitionkernel,mcmc_foundational,36,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.mcmc_foundational.kthohr_mcmc.aees.targetlogkerneloracle@ageoa/mcmc_foundational/kthohr_mcmc/aees/atoms.py:57,ageoa.mcmc_foundational.kthohr_mcmc.aees.targetlogkerneloracle,mcmc_foundational,36,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.mcmc_foundational.kthohr_mcmc.hmc.buildhmckernelfromlogdensityoracle@ageoa/mcmc_foundational/kthohr_mcmc/hmc/atoms.py:20,ageoa.mcmc_foundational.kthohr_mcmc.hmc.buildhmckernelfromlogdensityoracle,mcmc_foundational,36,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_STOCHASTIC;RISK_WEAK_UPSTREAM_ANCHOR,pass,fail,misleading
ageoa.mcmc_foundational.kthohr_mcmc.rmhmc.buildrmhmctransitionkernel@ageoa/mcmc_foundational/kthohr_mcmc/rmhmc/atoms.py:23,ageoa.mcmc_foundational.kthohr_mcmc.rmhmc.buildrmhmctransitionkernel,mcmc_foundational,36,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,fail,misleading
ageoa.mcmc_foundational.kthohr_mcmc.rwmh.constructrandomwalkmetropoliskernel@ageoa/mcmc_foundational/kthohr_mcmc/rwmh/atoms.py:20,ageoa.mcmc_foundational.kthohr_mcmc.rwmh.constructrandomwalkmetropoliskernel,mcmc_foundational,36,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,fail,misleading
ageoa.mcmc_foundational.mini_mcmc.hmc.initializehmcstate@ageoa/mcmc_foundational/mini_mcmc/hmc/atoms.py:26,ageoa.mcmc_foundational.mini_mcmc.hmc.initializehmcstate,mcmc_foundational,36,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_STOCHASTIC;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.mcmc_foundational.mini_mcmc.hmc.leapfrogproposalkernel@ageoa/mcmc_foundational/mini_mcmc/hmc/atoms.py:62,ageoa.mcmc_foundational.mini_mcmc.hmc.leapfrogproposalkernel,mcmc_foundational,36,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_STOCHASTIC;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.mcmc_foundational.mini_mcmc.hmc.metropolishmctransition@ageoa/mcmc_foundational/mini_mcmc/hmc/atoms.py:110,ageoa.mcmc_foundational.mini_mcmc.hmc.metropolishmctransition,mcmc_foundational,36,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_STOCHASTIC;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.mcmc_foundational.mini_mcmc.hmc_llm.hamiltoniantransitionkernel@ageoa/mcmc_foundational/mini_mcmc/hmc_llm/atoms.py:72,ageoa.mcmc_foundational.mini_mcmc.hmc_llm.hamiltoniantransitionkernel,mcmc_foundational,36,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.mcmc_foundational.mini_mcmc.hmc_llm.initializehmckernelstate@ageoa/mcmc_foundational/mini_mcmc/hmc_llm/atoms.py:26,ageoa.mcmc_foundational.mini_mcmc.hmc_llm.initializehmckernelstate,mcmc_foundational,36,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.mcmc_foundational.mini_mcmc.hmc_llm.initializesamplerrng@ageoa/mcmc_foundational/mini_mcmc/hmc_llm/atoms.py:56,ageoa.mcmc_foundational.mini_mcmc.hmc_llm.initializesamplerrng,mcmc_foundational,36,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_STOCHASTIC;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.mcmc_foundational.mini_mcmc.nuts_llm.initializenutsstate@ageoa/mcmc_foundational/mini_mcmc/nuts_llm/atoms.py:22,ageoa.mcmc_foundational.mini_mcmc.nuts_llm.initializenutsstate,mcmc_foundational,36,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_STOCHASTIC;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.mcmc_foundational.mini_mcmc.nuts_llm.runnutstransitions@ageoa/mcmc_foundational/mini_mcmc/nuts_llm/atoms.py:56,ageoa.mcmc_foundational.mini_mcmc.nuts_llm.runnutstransitions,mcmc_foundational,36,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.pronto.blip_filter.peak_correction@ageoa/pronto/blip_filter/atoms.py:62,ageoa.pronto.blip_filter.peak_correction,pronto,36,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,fail,misleading
ageoa.pronto.blip_filter.r_peak_detection@ageoa/pronto/blip_filter/atoms.py:40,ageoa.pronto.blip_filter.r_peak_detection,pronto,36,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,fail,misleading
ageoa.pronto.torque_adjustment.torqueadjustmentidentitystage@ageoa/pronto/torque_adjustment/atoms.py:21,ageoa.pronto.torque_adjustment.torqueadjustmentidentitystage,pronto,36,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.pronto.yaw_lock.readrobotstandingstatus@ageoa/pronto/yaw_lock/atoms.py:88,ageoa.pronto.yaw_lock.readrobotstandingstatus,pronto,36,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.rust_robotics.bicycle_kinematic.computelinearizedstatematrices@ageoa/rust_robotics/bicycle_kinematic/atoms.py:98,ageoa.rust_robotics.bicycle_kinematic.computelinearizedstatematrices,rust_robotics,36,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.rust_robotics.bicycle_kinematic.computesideslipangle@ageoa/rust_robotics/bicycle_kinematic/atoms.py:77,ageoa.rust_robotics.bicycle_kinematic.computesideslipangle,rust_robotics,36,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.rust_robotics.bicycle_kinematic.constructgeometrymodel@ageoa/rust_robotics/bicycle_kinematic/atoms.py:30,ageoa.rust_robotics.bicycle_kinematic.constructgeometrymodel,rust_robotics,36,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.rust_robotics.bicycle_kinematic.loadmodelfromfile@ageoa/rust_robotics/bicycle_kinematic/atoms.py:45,ageoa.rust_robotics.bicycle_kinematic.loadmodelfromfile,rust_robotics,36,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.rust_robotics.bicycle_kinematic.querygeometryparameters@ageoa/rust_robotics/bicycle_kinematic/atoms.py:61,ageoa.rust_robotics.bicycle_kinematic.querygeometryparameters,rust_robotics,36,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.rust_robotics.longitudinal_dynamics.compute_aerodynamic_force@ageoa/rust_robotics/longitudinal_dynamics/atoms.py:53,ageoa.rust_robotics.longitudinal_dynamics.compute_aerodynamic_force,rust_robotics,36,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.rust_robotics.longitudinal_dynamics.compute_rolling_force@ageoa/rust_robotics/longitudinal_dynamics/atoms.py:72,ageoa.rust_robotics.longitudinal_dynamics.compute_rolling_force,rust_robotics,36,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.rust_robotics.longitudinal_dynamics.solve_control_for_target_derivative@ageoa/rust_robotics/longitudinal_dynamics/atoms.py:175,ageoa.rust_robotics.longitudinal_dynamics.solve_control_for_target_derivative,rust_robotics,36,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,fail,misleading
ageoa.rust_robotics.n_joint_arm_2d.controlinputsynthesis@ageoa/rust_robotics/n_joint_arm_2d/atoms.py:103,ageoa.rust_robotics.n_joint_arm_2d.controlinputsynthesis,rust_robotics,36,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,fail,misleading
ageoa.rust_robotics.n_joint_arm_2d.dynamicsandlinearizationkernel@ageoa/rust_robotics/n_joint_arm_2d/atoms.py:78,ageoa.rust_robotics.n_joint_arm_2d.dynamicsandlinearizationkernel,rust_robotics,36,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.rust_robotics.n_joint_arm_2d.kinematicgoalfeasibility@ageoa/rust_robotics/n_joint_arm_2d/atoms.py:46,ageoa.rust_robotics.n_joint_arm_2d.kinematicgoalfeasibility,rust_robotics,36,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.rust_robotics.n_joint_arm_2d.modelspecloadingandsizing@ageoa/rust_robotics/n_joint_arm_2d/atoms.py:22,ageoa.rust_robotics.n_joint_arm_2d.modelspecloadingandsizing,rust_robotics,36,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.institutional_quant_engine.pin_model_d12.pinlikelihoodevaluator@ageoa/institutional_quant_engine/pin_model_d12/atoms.py:16,ageoa.institutional_quant_engine.pin_model_d12.pinlikelihoodevaluator,institutional_quant_engine,35,medium,review_later,RISK_CDG_ISSUES;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_REFINED_INGEST;RISK_STRUCTURAL_PARTIAL,partial,unknown,acceptable_with_limits
ageoa.molecular_docking.quantum_solver_d12.adiabaticpulseassembler@ageoa/molecular_docking/quantum_solver_d12/atoms.py:176,ageoa.molecular_docking.quantum_solver_d12.adiabaticpulseassembler,molecular_docking,35,medium,review_later,RISK_CDG_ISSUES;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_REFINED_INGEST;RISK_STRUCTURAL_PARTIAL,partial,partial,acceptable_with_limits
ageoa.molecular_docking.quantum_solver_d12.interactionboundscomputer@ageoa/molecular_docking/quantum_solver_d12/atoms.py:119,ageoa.molecular_docking.quantum_solver_d12.interactionboundscomputer,molecular_docking,35,medium,review_later,RISK_CDG_ISSUES;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_REFINED_INGEST;RISK_STRUCTURAL_PARTIAL,partial,fail,misleading
ageoa.quantfin.monte_carlo_anti_d12.maxstep@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:281,ageoa.quantfin.monte_carlo_anti_d12.maxstep,quantfin,35,medium,review_later,RISK_FFI_BACKED;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_PROCEDURAL_WRAPPER;RISK_REFINED_INGEST;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.bayes_rs.bernoulli.bernoulli_probabilistic_oracle@ageoa/bayes_rs/bernoulli/atoms.py:15,ageoa.bayes_rs.bernoulli.bernoulli_probabilistic_oracle,bayes_rs,34,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_STOCHASTIC;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.conjugate_priors.beta_binom.posterior_randmodel@ageoa/conjugate_priors/beta_binom/atoms.py:21,ageoa.conjugate_priors.beta_binom.posterior_randmodel,conjugate_priors,34,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.conjugate_priors.beta_binom.posterior_randmodel_weighted@ageoa/conjugate_priors/beta_binom/atoms.py:43,ageoa.conjugate_priors.beta_binom.posterior_randmodel_weighted,conjugate_priors,34,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.mcmc_foundational.kthohr_mcmc.de.build_de_transition_kernel@ageoa/mcmc_foundational/kthohr_mcmc/de/atoms.py:21,ageoa.mcmc_foundational.kthohr_mcmc.de.build_de_transition_kernel,mcmc_foundational,34,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,fail,misleading
ageoa.mcmc_foundational.kthohr_mcmc.mala.mala_proposal_adjustment@ageoa/mcmc_foundational/kthohr_mcmc/mala/atoms.py:22,ageoa.mcmc_foundational.kthohr_mcmc.mala.mala_proposal_adjustment,mcmc_foundational,34,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.pronto.blip_filter.bandpass_filter@ageoa/pronto/blip_filter/atoms.py:21,ageoa.pronto.blip_filter.bandpass_filter,pronto,34,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.pronto.blip_filter.heart_rate_computation@ageoa/pronto/blip_filter/atoms.py:119,ageoa.pronto.blip_filter.heart_rate_computation,pronto,34,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,fail,misleading
ageoa.pronto.blip_filter.template_extraction@ageoa/pronto/blip_filter/atoms.py:86,ageoa.pronto.blip_filter.template_extraction,pronto,34,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,fail,misleading
ageoa.pronto.foot_contact.foot_sensing_state_update@ageoa/pronto/foot_contact/atoms.py:22,ageoa.pronto.foot_contact.foot_sensing_state_update,pronto,34,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.rust_robotics.longitudinal_dynamics.compute_gravity_grade_force@ageoa/rust_robotics/longitudinal_dynamics/atoms.py:91,ageoa.rust_robotics.longitudinal_dynamics.compute_gravity_grade_force,rust_robotics,34,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.rust_robotics.longitudinal_dynamics.evaluate_dynamics_derivatives@ageoa/rust_robotics/longitudinal_dynamics/atoms.py:111,ageoa.rust_robotics.longitudinal_dynamics.evaluate_dynamics_derivatives,rust_robotics,34,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,fail,misleading
ageoa.rust_robotics.longitudinal_dynamics.linearize_dynamics@ageoa/rust_robotics/longitudinal_dynamics/atoms.py:145,ageoa.rust_robotics.longitudinal_dynamics.linearize_dynamics,rust_robotics,34,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.tempo_jl.apply_offsets._zero_offset@ageoa/tempo_jl/apply_offsets/atoms.py:35,ageoa.tempo_jl.apply_offsets._zero_offset,tempo_jl,34,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.tempo_jl.apply_offsets.apply_offsets@ageoa/tempo_jl/apply_offsets/atoms.py:51,ageoa.tempo_jl.apply_offsets.apply_offsets,tempo_jl,34,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.tempo_jl.apply_offsets.show@ageoa/tempo_jl/apply_offsets/atoms.py:20,ageoa.tempo_jl.apply_offsets.show,tempo_jl,34,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.tempo_jl.find_month.date@ageoa/tempo_jl/find_month/atoms.py:19,ageoa.tempo_jl.find_month.date,tempo_jl,34,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,fail,misleading
ageoa.tempo_jl.find_month.date@ageoa/tempo_jl/find_month/atoms.py:56,ageoa.tempo_jl.find_month.date,tempo_jl,34,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.tempo_jl.find_month.datetime@ageoa/tempo_jl/find_month/atoms.py:169,ageoa.tempo_jl.find_month.datetime,tempo_jl,34,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.tempo_jl.find_month.datetime@ageoa/tempo_jl/find_month/atoms.py:188,ageoa.tempo_jl.find_month.datetime,tempo_jl,34,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,fail,misleading
ageoa.tempo_jl.find_month.datetime@ageoa/tempo_jl/find_month/atoms.py:210,ageoa.tempo_jl.find_month.datetime,tempo_jl,34,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.tempo_jl.find_month.show@ageoa/tempo_jl/find_month/atoms.py:154,ageoa.tempo_jl.find_month.show,tempo_jl,34,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.tempo_jl.find_month.show@ageoa/tempo_jl/find_month/atoms.py:79,ageoa.tempo_jl.find_month.show,tempo_jl,34,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.tempo_jl.find_month.time@ageoa/tempo_jl/find_month/atoms.py:113,ageoa.tempo_jl.find_month.time,tempo_jl,34,medium,review_later,RISK_FFI_BACKED;RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
